number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
14,2024-04-13 13:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",23.2,47,11.3,23.8,0,0.0,995.3,20,17
14,2024-04-13 11:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",20.3,56,11.2,20.4,0,0.0,996.0,20,18
14,2024-04-13 12:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",21.9,53,11.9,22.6,0,0.0,995.9,20,13
14,2024-04-13 13:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",23.2,47,11.3,23.8,0,0.0,995.3,20,14
14,2024-04-13 14:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",24.1,40,9.7,24.3,0,0.0,994.5,20,19
14,2024-04-13 15:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",24.5,38,9.3,23.8,0,0.0,993.8,20,20
14,2024-04-13 16:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",24.6,39,9.7,23.3,0,0.0,992.8,20,19
14,2024-04-13 17:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",25.2,35,8.6,23.0,0,0.0,991.7,20,20
14,2024-04-13 18:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",24.7,41,10.6,23.0,0,0.0,991.6,20,20
14,2024-04-13 19:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",23.2,45,10.6,21.6,0,0.0,991.2,20,18
14,2024-04-13 20:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",21.5,48,10.0,20.4,0,0.0,991.1,20,20
14,2024-04-13 21:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",20.3,52,10.1,20.2,0,0.0,991.1,20,15
14,2024-04-14 00:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",15.7,61,8.2,15.0,0,0.0,991.3,20,15
14,2024-04-14 00:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",15.3,61,7.8,14.3,0,0.0,991.5,20,19
14,2024-04-14 01:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",15.1,65,8.6,14.4,0,0.0,991.1,20,19
14,2024-04-14 03:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",12.2,77,8.3,11.3,0,0.0,990.0,20,19
14,2024-04-14 04:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",12.6,73,7.9,11.8,0,0.0,989.9,20,20
14,2024-04-14 05:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",12.1,75,7.8,11.1,0,0.0,989.5,20,19
14,2024-04-14 06:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",11.3,80,7.9,10.4,0,0.0,989.2,20,18
14,2024-04-14 08:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",11.8,83,9.0,10.9,0,0.0,988.9,20,18
14,2024-04-14 11:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",22.8,50,11.8,23.2,0,0.0,989.0,20,16
14,2024-04-14 14:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",29.1,31,10.3,28.8,0,0.0,987.2,20,20
14,2024-04-14 21:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",19.8,42,6.5,18.6,0,0.0,982.8,20,16
14,2024-04-15 00:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",16.6,54,7.2,15.1,0,0.0,982.8,20,14
14,2024-04-15 03:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",14.3,67,8.3,13.6,0,0.0,981.7,20,16
14,2024-04-15 04:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",13.9,70,8.5,13.2,0,0.0,980.7,20,17
14,2024-04-15 05:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",12.6,79,9.1,12.0,0,0.0,980.3,20,19
14,2024-04-15 06:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",11.9,78,8.1,11.1,0,0.0,979.1,20,15
14,2024-04-15 07:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",12.5,70,7.1,11.6,0,0.0,978.9,20,6
14,2024-04-15 08:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",13.9,68,8.0,12.8,0,0.0,978.2,20,8
14,2024-04-15 09:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",17.7,53,8.0,16.3,0,0.1,978.4,20,6
14,2024-04-15 10:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",22.0,47,10.1,20.9,0,0.1,978.3,20,16
14,2024-04-15 11:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",24.5,39,9.6,24.4,0,0.1,977.9,20,19
14,2024-04-15 12:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",26.0,36,9.8,26.3,0,0.1,977.6,20,17
14,2024-04-15 13:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",27.5,34,10.2,28.5,0,0.1,976.6,20,20
14,2024-04-15 14:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",27.5,30,8.3,25.7,0,0.1,976.1,20,14
14,2024-04-15 15:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",27.9,27,7.2,25.5,0,0.1,975.1,20,18
14,2024-04-15 16:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",27.0,30,8.0,24.4,0,0.1,974.4,20,20
14,2024-04-15 17:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",25.8,29,6.4,23.1,0,0.1,974.2,20,14
14,2024-04-15 18:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",23.8,33,6.6,21.0,0,0.1,972.9,20,14
14,2024-04-15 19:00:00,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,"{'lat': 46.552652, 'lng': 15.646023}",22.4,37,7.0,19.7,0,0.1,972.7,20,19
