number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
18,2024-04-13 13:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",23.2,50,12.2,24.0,0,0.0,995.4,20,19
18,2024-04-13 11:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",20.4,58,11.8,20.5,0,0.0,996.0,20,20
18,2024-04-13 12:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",22.0,55,12.5,22.7,0,0.0,996.0,20,18
18,2024-04-13 13:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",23.2,50,12.2,24.0,0,0.0,995.4,20,20
18,2024-04-13 14:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",24.0,44,11.0,24.4,0,0.0,994.6,20,20
18,2024-04-13 15:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",24.4,42,10.7,23.9,0,0.0,993.8,20,19
18,2024-04-13 16:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",24.6,41,10.5,23.5,0,0.0,992.8,20,16
18,2024-04-13 17:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",25.1,38,9.7,23.1,0,0.0,991.7,20,17
18,2024-04-13 18:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",24.5,43,11.1,23.0,0,0.0,991.6,20,18
18,2024-04-13 19:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",22.8,48,11.2,21.5,0,0.0,991.2,20,19
18,2024-04-13 20:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",21.5,48,10.0,20.8,0,0.0,991.1,20,14
18,2024-04-13 21:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",18.6,60,10.6,18.3,0,0.0,991.1,20,9
18,2024-04-14 00:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",15.0,64,8.2,14.2,0,0.0,991.4,20,8
18,2024-04-14 00:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",13.9,70,8.5,13.2,0,0.0,991.5,20,3
18,2024-04-14 01:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",13.3,75,8.9,12.6,0,0.0,991.1,20,4
18,2024-04-14 03:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",11.8,76,7.7,10.7,0,0.0,990.0,20,4
18,2024-04-14 04:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",11.8,73,7.1,10.6,0,0.0,989.9,20,4
18,2024-04-14 05:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",10.4,78,6.7,9.1,0,0.0,989.4,20,4
18,2024-04-14 06:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",10.2,77,6.3,9.0,0,0.0,989.2,20,5
18,2024-04-14 08:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",11.9,82,8.9,10.9,0,0.0,988.9,20,7
18,2024-04-14 11:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",22.8,51,12.1,23.5,0,0.0,989.2,20,9
18,2024-04-14 14:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",29.5,33,11.5,30.0,0,0.0,987.2,20,12
18,2024-04-14 21:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",19.0,42,5.8,17.2,0,0.0,982.7,20,11
18,2024-04-15 00:00:00,LIDL - KOROŠKA C.,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",15.1,60,7.4,13.8,0,0.0,982.8,20,2
